env,nic_mode,qos,direction,pod_config,role,throughput_mbps,retransmits,cpu_mean,ram_mean,path,latency_ms,packet_loss_pct,jitter_ms
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,975.9741247556519,4793.0,11.479999999999997,1460.5693333333336,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_03,26.042,0.0,0.264
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1436.3465943855915,4692.0,17.94,1461.2730000000004,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_04,26.054,0.0,0.254
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1681.7041434371442,2556.0,20.21,1461.6766666666665,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_05,26.576,0.0,2.086
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1229.802269834255,5827.0,14.516666666666667,1462.7823333333333,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_06,26.145,0.0,0.772
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1225.6499221445265,6158.0,13.873333333333333,1461.888,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_07,26.072,0.0,0.251
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1352.8272636821355,9010.0,15.593333333333332,1463.6913333333332,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_08,26.08,0.0,0.192
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1457.111454719813,4277.0,17.443333333333335,1462.6406666666667,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_09,27.777,0.0,13.188
VM,HOST-ONLY,QOS2 S-_C,sc,none,client,1131.5682930213359,5379.0,12.733333333333333,1494.5149999999999,runs\1. VM\3. HOST-ONLY\4. QoS2 S-_C\1. Client\run_10,26.008,0.0,0.213
DOCKER,BRIDGED,NOQOS,none,none,client,34604.223016483484,80.0,99.7,1281.0600000000002,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_01,0.085,0.0,0.078
DOCKER,BRIDGED,NOQOS,none,none,client,40129.50691928093,17.0,99.75,1276.1176666666665,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_02,0.078,0.0,0.036
DOCKER,BRIDGED,NOQOS,none,none,client,41390.22803705373,5.0,99.78333333333333,1267.4123333333334,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_03,0.074,0.0,0.054
DOCKER,BRIDGED,NOQOS,none,none,client,40759.89862528404,29.0,99.76666666666667,1259.734,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_04,0.098,0.0,0.109
DOCKER,BRIDGED,NOQOS,none,none,client,39912.93191722792,1808.0,99.63333333333334,1345.1486666666665,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_05,0.082,0.0,0.063
DOCKER,BRIDGED,NOQOS,none,none,client,39322.025520682684,18.0,99.59666666666666,1345.8110000000001,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_06,0.096,0.0,0.094
DOCKER,BRIDGED,NOQOS,none,none,client,43470.632762572,14.0,99.71666666666667,1346.2196666666666,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_07,0.096,0.0,0.112
DOCKER,BRIDGED,NOQOS,none,none,client,46648.74592896067,12.0,99.78333333333333,1346.0516666666667,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_08,0.098,0.0,0.064
DOCKER,BRIDGED,NOQOS,none,none,client,46673.512926785625,239.0,99.76666666666667,1349.9263333333333,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_09,0.092,0.0,0.047
DOCKER,BRIDGED,NOQOS,none,none,client,46670.612221835436,18.0,99.71666666666667,1350.5713333333333,runs\2. DOCKER\0. BRIDGED\0. NoQoS\1. Client\run_10,0.095,0.0,0.074
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,38.85171264320785,0.0,2.11,2317.637,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_01,0.102,0.0,0.114
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,38.970689908151925,0.0,1.4000000000000001,2304.7719999999995,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_02,0.086,0.0,0.021
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,38.79501533509217,0.0,0.9066666666666666,2301.11,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_03,0.129,0.0,0.302
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,39.14369279001253,0.0,0.9866666666666667,2255.241,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_04,0.089,0.0,0.115
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,39.03981822873074,0.0,28.823333333333334,2286.076333333333,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_05,0.09,0.0,0.053
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,35.40558619681187,2.0,4.01,2257.311333333333,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_06,0.075,0.0,0.023
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,34.28630487759027,5.0,4.493333333333331,2260.585,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_07,0.105,0.0,0.091
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,38.93549592745343,0.0,15.853333333333335,2272.619,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_08,0.086,0.0,0.091
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,35.8582835183561,16.0,3.1233333333333335,2300.002333333333,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_09,0.085,0.0,0.051
DOCKER,BRIDGED,QOS1 C-_S,sc,none,client,38.830587051972685,0.0,1.0766666666666667,2299.1406666666667,runs\2. DOCKER\0. BRIDGED\1. QoS1 C-_S\1. Client\run_10,0.098,0.0,0.038
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,39.00483122800186,0.0,2.286666666666666,2436.6079999999997,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_01,0.833,0.0,7.487
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,39.11024608068922,0.0,0.7900000000000003,2435.1573333333336,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_02,1.121,0.0,8.575
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,34.356094523288,0.0,4.706666666666666,2422.8660000000004,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_03,1.069,0.0,9.801
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,34.07832809922686,5.0,4.46,2396.0803333333333,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_04,0.839,0.0,7.396
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,37.92149893962259,0.0,2.8033333333333332,2398.881666666667,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_05,0.996,0.0,9.141
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,37.85312926828097,0.0,3.0366666666666675,2400.396666666667,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_06,0.942,0.0,8.556
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,38.445969453843816,2.0,3.496666666666667,2422.834666666667,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_07,0.794,0.0,6.883
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,37.748121963882724,0.0,2.1300000000000003,2430.3276666666666,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_08,1.116,0.0,10.408
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,39.214183020988166,0.0,0.8400000000000001,2436.428,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_09,0.993,0.0,9.127
DOCKER,BRIDGED,QOS1 S-_C,sc,none,client,39.1810166946039,0.0,0.9466666666666668,2410.8876666666665,runs\2. DOCKER\0. BRIDGED\1. QoS1 S-_C\1. Client\run_10,1.086,0.0,9.979
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,24090.701312054338,45.0,99.37666666666668,2342.308666666667,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_01,0.077,0.0,0.034
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,41985.57244918088,27.0,99.73333333333333,2340.0756666666666,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_02,0.076,0.0,0.02
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,42766.058536166216,13.0,99.78333333333333,2318.759,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_03,0.167,0.0,0.624
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,40725.68973754144,8.0,99.75,2298.178333333333,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_04,0.081,0.0,0.027
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,29109.200741670968,605.0,99.04,2301.337,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_05,0.11,0.0,0.164
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,33371.26145105827,715.0,99.68,2307.3903333333337,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_06,0.09,0.0,0.067
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,23854.036201085586,100.0,98.43666666666668,2329.7026666666666,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_07,0.077,0.0,0.042
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,27370.64159483112,31.0,99.66666666666667,2334.2473333333332,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_08,0.066,0.0,0.033
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,24368.616079911368,42.0,99.61666666666666,2334.1536666666666,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_09,0.061,0.0,0.013
DOCKER,BRIDGED,QOS2 C-_S,sc,none,client,27513.229035980163,14.0,99.66666666666667,2324.484,runs\2. DOCKER\0. BRIDGED\3. QoS2 C-_S\1. Client\run_10,0.067,0.0,0.017
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,34702.16406534076,119.0,99.76,2494.2276666666667,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_01,0.096,0.0,0.069
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,44724.261943239995,6.0,99.9,2494.2980000000002,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_02,0.081,0.0,0.028
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,44402.3565898914,102.0,99.93333333333334,2486.5766666666664,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_03,0.074,0.0,0.026
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,41679.22050455568,65.0,99.88333333333334,2460.105666666666,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_04,0.082,0.0,0.025
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,38801.86941349841,21.0,99.86666666666666,2467.258666666667,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_05,0.091,0.0,0.085
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,42553.93442550826,27.0,99.91666666666667,2503.0943333333335,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_06,0.094,0.0,0.074
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,32273.01446556849,141.0,99.9,2503.339333333334,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_07,0.078,0.0,0.044
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,12737.504639975037,871.0,97.60333333333331,2484.5570000000002,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_08,0.139,0.0,0.241
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,12668.682815514961,1212.0,97.50333333333333,2485.5829999999996,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_09,0.212,0.0,0.528
DOCKER,BRIDGED,QOS2 S-_C,sc,none,client,12347.443016684314,2166.0,98.91666666666669,2484.542333333333,runs\2. DOCKER\0. BRIDGED\4. QoS2 S-_C\1. Client\run_10,0.126,0.0,0.225
DOCKER,HOST,NOQOS,none,none,client,14609.870230277025,165.0,95.25,2574.6990000000005,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_01,0.074,0.0,0.083
DOCKER,HOST,NOQOS,none,none,client,34608.535048525075,19.0,99.65,2505.976,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_02,0.061,0.0,0.042
DOCKER,HOST,NOQOS,none,none,client,34257.804617512935,20.0,99.73333333333333,2503.4873333333335,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_03,0.069,0.0,0.1
DOCKER,HOST,NOQOS,none,none,client,27239.24981898634,45.0,99.48666666666668,2479.6786666666667,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_04,0.064,0.0,0.118
DOCKER,HOST,NOQOS,none,none,client,33540.57229462035,61.0,99.50333333333333,2478.5673333333334,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_05,0.069,0.0,0.095
DOCKER,HOST,NOQOS,none,none,client,28635.323483915217,76.0,99.13333333333334,2487.7673333333337,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_06,0.103,0.0,0.3
DOCKER,HOST,NOQOS,none,none,client,15808.796933196596,129.0,98.11333333333332,2506.538666666667,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_07,0.089,0.0,0.118
DOCKER,HOST,NOQOS,none,none,client,13855.794057816795,101.0,96.19333333333334,2508.097666666667,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_08,0.102,0.0,0.187
DOCKER,HOST,NOQOS,none,none,client,12127.474133490368,174.0,97.37666666666664,2495.381,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_09,0.06,0.0,0.039
DOCKER,HOST,NOQOS,none,none,client,12185.022719503759,227.0,98.26666666666667,2487.355,runs\2. DOCKER\1. HOST\0. NoQoS\1. Client\run_10,0.102,0.0,0.137
DOCKER,HOST,QOS1 C-_S,sc,none,client,27401.586874432338,159.0,99.02,2585.0660000000003,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_01,0.077,0.0,0.135
DOCKER,HOST,QOS1 C-_S,sc,none,client,30982.169369540403,97.0,99.22666666666667,2580.5696666666668,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_02,0.063,0.0,0.044
DOCKER,HOST,QOS1 C-_S,sc,none,client,34988.419465102976,100.0,99.44,2508.114,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_03,0.058,0.0,0.033
DOCKER,HOST,QOS1 C-_S,sc,none,client,37627.084432564385,84.0,99.54666666666667,2509.9553333333333,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_04,0.058,0.0,0.026
DOCKER,HOST,QOS1 C-_S,sc,none,client,37163.54624383549,86.0,99.32666666666667,2516.5686666666666,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_05,0.056,0.0,0.033
DOCKER,HOST,QOS1 C-_S,sc,none,client,43618.67923288759,25.0,99.66666666666667,2526.362333333333,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_06,0.057,0.0,0.048
DOCKER,HOST,QOS1 C-_S,sc,none,client,35879.522944495795,42.0,99.61999999999999,2486.385666666667,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_07,0.052,0.0,0.022
DOCKER,HOST,QOS1 C-_S,sc,none,client,44526.970134348616,18.0,99.66666666666667,2489.6176666666665,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_08,0.064,0.0,0.066
DOCKER,HOST,QOS1 C-_S,sc,none,client,43763.101117140366,26.0,99.71666666666667,2496.296666666667,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_09,0.054,0.0,0.02
DOCKER,HOST,QOS1 C-_S,sc,none,client,44614.83979256675,34.0,99.6,2492.3743333333337,runs\2. DOCKER\1. HOST\1. QoS1 C-_S\1. Client\run_10,0.117,0.0,0.409
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.382159887095845,0.0,8.540000000000001,2101.4116666666673,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_01,1.138,0.0,10.047
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.26182116492857,0.0,14.506666666666664,2101.7283333333335,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_02,0.988,0.0,8.929
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.662066360886335,0.0,6.203333333333333,2084.4086666666667,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_03,0.859,0.0,7.552
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.46026064253747,0.0,4.246666666666666,2009.9056666666665,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_04,0.946,0.0,8.373
DOCKER,HOST,QOS1 S-_C,sc,none,client,37.12357153207214,0.0,4.986666666666667,2023.4769999999999,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_05,1.002,0.0,9.052
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.495196925728905,0.0,9.176666666666666,2014.0040000000001,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_06,0.984,0.0,8.819
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.65355302779343,0.0,5.380000000000001,2016.9586666666664,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_07,0.694,0.0,5.635
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.715614986428825,0.0,3.5866666666666673,2006.5946666666666,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_08,1.09,0.0,9.75
DOCKER,HOST,QOS1 S-_C,sc,none,client,37.64015242187128,1.0,7.976666666666668,2009.7926666666667,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_09,1.115,0.0,9.962
DOCKER,HOST,QOS1 S-_C,sc,none,client,38.77346347309798,0.0,3.816666666666666,1985.661333333333,runs\2. DOCKER\1. HOST\2. QoS1 S-_C\1. Client\run_10,0.981,0.0,8.654
DOCKER,HOST,QOS2 C-_S,sc,none,client,39288.632911762004,48.0,99.19000000000001,2609.187,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_01,0.055,0.0,0.024
DOCKER,HOST,QOS2 C-_S,sc,none,client,43273.9513901372,14.0,99.71333333333334,2616.211333333333,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_02,0.05,0.0,0.016
DOCKER,HOST,QOS2 C-_S,sc,none,client,13391.991643631318,285.0,93.20666666666666,2560.5296666666673,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_03,0.092,0.0,0.321
DOCKER,HOST,QOS2 C-_S,sc,none,client,26731.328619678334,77.0,98.05666666666666,2538.9106666666657,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_04,0.408,0.0,2.836
DOCKER,HOST,QOS2 C-_S,sc,none,client,24809.32365691499,48.0,99.06,2543.956,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_05,0.139,0.0,0.755
DOCKER,HOST,QOS2 C-_S,sc,none,client,44743.85034087252,5.0,99.78333333333333,2543.366,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_06,0.059,0.0,0.026
DOCKER,HOST,QOS2 C-_S,sc,none,client,47138.77182653399,14.0,99.71666666666667,2542.7356666666665,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_07,0.056,0.0,0.019
DOCKER,HOST,QOS2 C-_S,sc,none,client,43781.335365758954,45.0,99.6,2545.0153333333337,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_08,0.06,0.0,0.018
DOCKER,HOST,QOS2 C-_S,sc,none,client,45313.506171975336,11.0,99.73333333333333,2542.9293333333335,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_09,0.06,0.0,0.027
DOCKER,HOST,QOS2 C-_S,sc,none,client,48239.29196189714,6.0,99.73333333333333,2543.667333333333,runs\2. DOCKER\1. HOST\3. QoS2 C-_S\1. Client\run_10,0.091,0.0,0.206
DOCKER,HOST,QOS2 S-_C,sc,none,client,39288.632911762004,48.0,99.19000000000001,2609.187,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_01,0.055,0.0,0.024
DOCKER,HOST,QOS2 S-_C,sc,none,client,43273.9513901372,14.0,99.71333333333334,2616.211333333333,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_02,0.05,0.0,0.016
DOCKER,HOST,QOS2 S-_C,sc,none,client,13391.991643631318,285.0,93.20666666666666,2560.5296666666673,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_03,0.092,0.0,0.321
DOCKER,HOST,QOS2 S-_C,sc,none,client,26731.328619678334,77.0,98.05666666666666,2538.9106666666657,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_04,0.408,0.0,2.836
DOCKER,HOST,QOS2 S-_C,sc,none,client,24809.32365691499,48.0,99.06,2543.956,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_05,0.139,0.0,0.755
DOCKER,HOST,QOS2 S-_C,sc,none,client,44743.85034087252,5.0,99.78333333333333,2543.366,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_06,0.059,0.0,0.026
DOCKER,HOST,QOS2 S-_C,sc,none,client,47138.77182653399,14.0,99.71666666666667,2542.7356666666665,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_07,0.056,0.0,0.019
DOCKER,HOST,QOS2 S-_C,sc,none,client,43781.335365758954,45.0,99.6,2545.0153333333337,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_08,0.06,0.0,0.018
DOCKER,HOST,QOS2 S-_C,sc,none,client,45313.506171975336,11.0,99.73333333333333,2542.9293333333335,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_09,0.06,0.0,0.027
DOCKER,HOST,QOS2 S-_C,sc,none,client,48239.29196189714,6.0,99.73333333333333,2543.667333333333,runs\2. DOCKER\1. HOST\3. QoS2 S-_C\1. Client\run_10,0.091,0.0,0.206
DOCKER,MACVLAN,NOQOS,none,none,client,11627.518764890792,6369.0,80.26206896551726,2054.2320689655176,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_01,0.184,0.0,0.482
DOCKER,MACVLAN,NOQOS,none,none,client,7497.147502207528,3466.0,71.68333333333332,2059.6696666666667,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_02,0.08,0.0,0.06
DOCKER,MACVLAN,NOQOS,none,none,client,13526.557055355417,6688.0,83.73666666666668,2060.273,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_03,0.232,0.0,0.896
DOCKER,MACVLAN,NOQOS,none,none,client,10960.651810445503,4747.0,92.91666666666669,2111.841333333333,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_04,0.114,0.0,0.169
DOCKER,MACVLAN,NOQOS,none,none,client,13332.501337400688,16920.0,83.25333333333333,2095.4850000000006,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_05,0.081,0.0,0.063
DOCKER,MACVLAN,NOQOS,none,none,client,16015.871219494245,7107.0,88.56,2081.3016666666667,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_06,0.238,0.0,1.442
DOCKER,MACVLAN,NOQOS,none,none,client,15963.89393916869,21285.0,90.24,2077.0696666666668,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_07,0.097,0.0,0.166
DOCKER,MACVLAN,NOQOS,none,none,client,16373.799578719354,7290.0,89.72333333333334,2052.086333333333,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_08,0.144,0.0,0.716
DOCKER,MACVLAN,NOQOS,none,none,client,8308.356414615095,3229.0,68.97241379310346,2126.9655172413795,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_09,0.461,0.0,3.442
DOCKER,MACVLAN,NOQOS,none,none,client,15055.160280707461,6463.0,86.39333333333333,2116.883,runs\2. DOCKER\3. MACVLAN\0. NoQoS\1. CLIENT\run_10,0.077,0.0,0.06
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,21.323141202563768,16.0,15.931034482758621,2229.3341379310345,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_01,0.228,0.0,0.882
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,27.567081069066727,8.0,37.88666666666666,2222.392333333334,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_02,0.216,0.0,0.851
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,31.864711691859497,3.0,11.753333333333334,2219.963666666667,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_03,0.166,0.0,0.289
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,21.95511018335606,9.0,8.837037037037035,2223.9911111111105,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_04,0.123,0.0,0.254
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,30.971613414606956,5.0,7.903333333333332,2159.864,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_05,0.187,0.0,0.389
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,26.022510249931667,11.0,8.370000000000001,2161.1249999999995,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_06,0.14,0.0,0.371
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,26.52558746262862,14.0,8.383333333333335,2162.734,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_07,0.128,0.0,0.227
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,30.23562831592037,4.0,9.253333333333334,2173.905666666667,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_08,0.136,0.0,0.205
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,31.82696888588034,2.0,7.966666666666666,2187.027,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_09,0.114,0.0,0.345
DOCKER,MACVLAN,QOS1 C-_S,sc,none,client,28.402555544457016,6.0,8.753333333333334,2206.773666666667,runs\2. DOCKER\3. MACVLAN\1. QoS1 C-_S\1. CLIENT\run_10,0.108,0.0,0.162
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,2128.538544435415,46.0,15.123333333333333,1080.5503333333334,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_01,50.482,0.0,0.394
DOCKER,MACVLAN,QOS1 S-_C,sc,none,client,2365.097785554158,227.0,12.26666666666667,1083.3196666666668,runs\2. DOCKER\3. MACVLAN\2. QoS1 S-_C\1. CLIENT\run_02,51.671,0.0,6.191
